Chemin,Format,Train_Test,Classe,Nom,Type,Largeur,Hauteur,Canaux,Doute_Carre
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114121920_0095_T_000002.tif,Ori,train,hot cell,DJI_20231114121920_0095_T_000002,.tif,90,43,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114121920_0095_T_000003.tif,Ori,train,hot cell,DJI_20231114121920_0095_T_000003,.tif,91,43,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114122224_0185_T_000001.tif,Ori,train,hot cell,DJI_20231114122224_0185_T_000001,.tif,88,43,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114122230_0188_T_000001.tif,Ori,train,hot cell,DJI_20231114122230_0188_T_000001,.tif,84,41,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114122230_0188_T_000003.tif,Ori,train,hot cell,DJI_20231114122230_0188_T_000003,.tif,84,40,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114122230_0188_T_000004.tif,Ori,train,hot cell,DJI_20231114122230_0188_T_000004,.tif,84,39,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114122230_0188_T_000005.tif,Ori,train,hot cell,DJI_20231114122230_0188_T_000005,.tif,85,47,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114122230_0188_T_000006.tif,Ori,train,hot cell,DJI_20231114122230_0188_T_000006,.tif,87,45,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114122230_0188_T_000007.tif,Ori,train,hot cell,DJI_20231114122230_0188_T_000007,.tif,85,44,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114122230_0188_T_000008.tif,Ori,train,hot cell,DJI_20231114122230_0188_T_000008,.tif,77,44,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114122240_0193_T_000001.tif,Ori,train,hot cell,DJI_20231114122240_0193_T_000001,.tif,90,45,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114122556_0289_T_000001.tif,Ori,train,hot cell,DJI_20231114122556_0289_T_000001,.tif,87,43,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114122556_0289_T_000002.tif,Ori,train,hot cell,DJI_20231114122556_0289_T_000002,.tif,88,44,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114122556_0289_T_000003.tif,Ori,train,hot cell,DJI_20231114122556_0289_T_000003,.tif,88,44,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114122556_0289_T_000004.tif,Ori,train,hot cell,DJI_20231114122556_0289_T_000004,.tif,75,45,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114122556_0289_T_000005.tif,Ori,train,hot cell,DJI_20231114122556_0289_T_000005,.tif,76,44,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114122922_0390_T_000004.tif,Ori,train,hot cell,DJI_20231114122922_0390_T_000004,.tif,87,41,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114123125_0450_T_000004.tif,Ori,train,hot cell,DJI_20231114123125_0450_T_000004,.tif,101,51,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114123125_0450_T_000005.tif,Ori,train,hot cell,DJI_20231114123125_0450_T_000005,.tif,100,49,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114123254_0494_T_000008.tif,Ori,train,hot cell,DJI_20231114123254_0494_T_000008,.tif,75,43,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114123446_0549_T_000007.tif,Ori,train,hot cell,DJI_20231114123446_0549_T_000007,.tif,81,48,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114123446_0549_T_000008.tif,Ori,train,hot cell,DJI_20231114123446_0549_T_000008,.tif,81,49,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114123715_0622_T_000001.tif,Ori,train,hot cell,DJI_20231114123715_0622_T_000001,.tif,92,43,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114124433_0064_T_000001.tif,Ori,train,hot cell,DJI_20231114124433_0064_T_000001,.tif,94,46,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114125041_0244_T_000001.tif,Ori,train,hot cell,DJI_20231114125041_0244_T_000001,.tif,111,54,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114125212_0289_T_000005.tif,Ori,train,hot cell,DJI_20231114125212_0289_T_000005,.tif,89,43,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114125526_0384_T_000006.tif,Ori,train,hot cell,DJI_20231114125526_0384_T_000006,.tif,94,44,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114125613_0407_T_000002.tif,Ori,train,hot cell,DJI_20231114125613_0407_T_000002,.tif,92,45,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114125656_0428_T_000001.tif,Ori,train,hot cell,DJI_20231114125656_0428_T_000001,.tif,108,51,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114125918_0498_T_000001.tif,Ori,train,hot cell,DJI_20231114125918_0498_T_000001,.tif,89,41,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114130038_0537_T_000003.tif,Ori,train,hot cell,DJI_20231114130038_0537_T_000003,.tif,104,53,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114130212_0583_T_000003.tif,Ori,train,hot cell,DJI_20231114130212_0583_T_000003,.tif,89,48,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114130321_0617_T_000001.tif,Ori,train,hot cell,DJI_20231114130321_0617_T_000001,.tif,94,42,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114130321_0617_T_000003.tif,Ori,train,hot cell,DJI_20231114130321_0617_T_000003,.tif,96,46,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114130321_0617_T_000007.tif,Ori,train,hot cell,DJI_20231114130321_0617_T_000007,.tif,89,43,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114130801_0010_T_000003.tif,Ori,train,hot cell,DJI_20231114130801_0010_T_000003,.tif,101,54,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114130819_0019_T_000001.tif,Ori,train,hot cell,DJI_20231114130819_0019_T_000001,.tif,103,62,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114130908_0043_T_000001.tif,Ori,train,hot cell,DJI_20231114130908_0043_T_000001,.tif,98,50,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114130908_0043_T_000002.tif,Ori,train,hot cell,DJI_20231114130908_0043_T_000002,.tif,98,52,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114130908_0043_T_000003.tif,Ori,train,hot cell,DJI_20231114130908_0043_T_000003,.tif,113,53,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114131001_0069_T_000004.tif,Ori,train,hot cell,DJI_20231114131001_0069_T_000004,.tif,89,43,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114131001_0069_T_000005.tif,Ori,train,hot cell,DJI_20231114131001_0069_T_000005,.tif,88,43,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114131001_0069_T_000006.tif,Ori,train,hot cell,DJI_20231114131001_0069_T_000006,.tif,88,44,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114131012_0074_T_000001.tif,Ori,train,hot cell,DJI_20231114131012_0074_T_000001,.tif,85,46,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114131022_0079_T_000001.tif,Ori,train,hot cell,DJI_20231114131022_0079_T_000001,.tif,83,42,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114131101_0098_T_000001.tif,Ori,train,hot cell,DJI_20231114131101_0098_T_000001,.tif,92,46,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114131101_0098_T_000002.tif,Ori,train,hot cell,DJI_20231114131101_0098_T_000002,.tif,94,46,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114131101_0098_T_000003.tif,Ori,train,hot cell,DJI_20231114131101_0098_T_000003,.tif,93,47,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114131148_0121_T_000001.tif,Ori,train,hot cell,DJI_20231114131148_0121_T_000001,.tif,100,53,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114131148_0121_T_000002.tif,Ori,train,hot cell,DJI_20231114131148_0121_T_000002,.tif,101,53,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114131237_0145_T_000001.tif,Ori,train,hot cell,DJI_20231114131237_0145_T_000001,.tif,113,53,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114131237_0145_T_000002.tif,Ori,train,hot cell,DJI_20231114131237_0145_T_000002,.tif,113,53,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114131323_0168_T_000001.tif,Ori,train,hot cell,DJI_20231114131323_0168_T_000001,.tif,101,47,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114131323_0168_T_000002.tif,Ori,train,hot cell,DJI_20231114131323_0168_T_000002,.tif,101,46,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114131439_0205_T_000003.tif,Ori,train,hot cell,DJI_20231114131439_0205_T_000003,.tif,92,46,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114131505_0218_T_000001.tif,Ori,train,hot cell,DJI_20231114131505_0218_T_000001,.tif,105,53,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114131505_0218_T_000003.tif,Ori,train,hot cell,DJI_20231114131505_0218_T_000003,.tif,105,54,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114131528_0229_T_000002.tif,Ori,train,hot cell,DJI_20231114131528_0229_T_000002,.tif,105,52,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114131601_0245_T_000001.tif,Ori,train,hot cell,DJI_20231114131601_0245_T_000001,.tif,104,52,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114131601_0245_T_000003.tif,Ori,train,hot cell,DJI_20231114131601_0245_T_000003,.tif,112,52,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114131621_0255_T_000001.tif,Ori,train,hot cell,DJI_20231114131621_0255_T_000001,.tif,112,53,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114131714_0281_T_000001.tif,Ori,train,hot cell,DJI_20231114131714_0281_T_000001,.tif,87,47,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114132038_0381_T_000001.tif,Ori,train,hot cell,DJI_20231114132038_0381_T_000001,.tif,96,49,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114132131_0407_T_000001.tif,Ori,train,hot cell,DJI_20231114132131_0407_T_000001,.tif,96,48,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114132131_0407_T_000002.tif,Ori,train,hot cell,DJI_20231114132131_0407_T_000002,.tif,101,50,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114132243_0442_T_000002.tif,Ori,train,hot cell,DJI_20231114132243_0442_T_000002,.tif,109,48,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114132305_0453_T_000001.tif,Ori,train,hot cell,DJI_20231114132305_0453_T_000001,.tif,108,54,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114132305_0453_T_000002.tif,Ori,train,hot cell,DJI_20231114132305_0453_T_000002,.tif,108,53,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114132613_0545_T_000001.tif,Ori,train,hot cell,DJI_20231114132613_0545_T_000001,.tif,111,51,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114132613_0545_T_000002.tif,Ori,train,hot cell,DJI_20231114132613_0545_T_000002,.tif,110,53,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114133133_0032_T_000002.tif,Ori,train,hot cell,DJI_20231114133133_0032_T_000002,.tif,104,50,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114133153_0042_T_000001.tif,Ori,train,hot cell,DJI_20231114133153_0042_T_000001,.tif,94,49,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114133153_0042_T_000002.tif,Ori,train,hot cell,DJI_20231114133153_0042_T_000002,.tif,96,49,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114133244_0067_T_000001.tif,Ori,train,hot cell,DJI_20231114133244_0067_T_000001,.tif,104,52,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114133503_0135_T_000001.tif,Ori,train,hot cell,DJI_20231114133503_0135_T_000001,.tif,108,56,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114133503_0135_T_000002.tif,Ori,train,hot cell,DJI_20231114133503_0135_T_000002,.tif,108,53,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114133503_0135_T_000003.tif,Ori,train,hot cell,DJI_20231114133503_0135_T_000003,.tif,105,49,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114133554_0160_T_000003.tif,Ori,train,hot cell,DJI_20231114133554_0160_T_000003,.tif,97,48,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114133625_0175_T_000003.tif,Ori,train,hot cell,DJI_20231114133625_0175_T_000003,.tif,107,53,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114133625_0175_T_000004.tif,Ori,train,hot cell,DJI_20231114133625_0175_T_000004,.tif,106,53,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114134011_0286_T_000001.tif,Ori,train,hot cell,DJI_20231114134011_0286_T_000001,.tif,108,56,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114134011_0286_T_000002.tif,Ori,train,hot cell,DJI_20231114134011_0286_T_000002,.tif,109,57,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114134017_0289_T_000001.tif,Ori,train,hot cell,DJI_20231114134017_0289_T_000001,.tif,105,57,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114134017_0289_T_000002.tif,Ori,train,hot cell,DJI_20231114134017_0289_T_000002,.tif,107,55,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114134017_0289_T_000003.tif,Ori,train,hot cell,DJI_20231114134017_0289_T_000003,.tif,107,57,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114134041_0301_T_000001.tif,Ori,train,hot cell,DJI_20231114134041_0301_T_000001,.tif,103,53,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114134041_0301_T_000002.tif,Ori,train,hot cell,DJI_20231114134041_0301_T_000002,.tif,102,60,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114134126_0323_T_000001.tif,Ori,train,hot cell,DJI_20231114134126_0323_T_000001,.tif,102,56,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114134126_0323_T_000002.tif,Ori,train,hot cell,DJI_20231114134126_0323_T_000002,.tif,103,53,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114134126_0323_T_000003.tif,Ori,train,hot cell,DJI_20231114134126_0323_T_000003,.tif,103,54,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114134126_0323_T_000004.tif,Ori,train,hot cell,DJI_20231114134126_0323_T_000004,.tif,102,57,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114134155_0337_T_000001.tif,Ori,train,hot cell,DJI_20231114134155_0337_T_000001,.tif,108,58,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114134155_0337_T_000002.tif,Ori,train,hot cell,DJI_20231114134155_0337_T_000002,.tif,107,55,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114134155_0337_T_000003.tif,Ori,train,hot cell,DJI_20231114134155_0337_T_000003,.tif,108,57,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114134155_0337_T_000004.tif,Ori,train,hot cell,DJI_20231114134155_0337_T_000004,.tif,92,69,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114134155_0337_T_000005.tif,Ori,train,hot cell,DJI_20231114134155_0337_T_000005,.tif,92,66,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114134155_0337_T_000006.tif,Ori,train,hot cell,DJI_20231114134155_0337_T_000006,.tif,93,58,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114134155_0337_T_000008.tif,Ori,train,hot cell,DJI_20231114134155_0337_T_000008,.tif,93,66,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114134155_0337_T_000009.tif,Ori,train,hot cell,DJI_20231114134155_0337_T_000009,.tif,92,70,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114135632_0046_T_000002.tif,Ori,train,hot cell,DJI_20231114135632_0046_T_000002,.tif,100,55,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114135632_0046_T_000003.tif,Ori,train,hot cell,DJI_20231114135632_0046_T_000003,.tif,98,57,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114135848_0113_T_000003.tif,Ori,train,hot cell,DJI_20231114135848_0113_T_000003,.tif,111,54,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114135848_0113_T_000004.tif,Ori,train,hot cell,DJI_20231114135848_0113_T_000004,.tif,109,54,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114135911_0124_T_000001.tif,Ori,train,hot cell,DJI_20231114135911_0124_T_000001,.tif,94,56,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114135943_0140_T_000003.tif,Ori,train,hot cell,DJI_20231114135943_0140_T_000003,.tif,106,49,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114135943_0140_T_000004.tif,Ori,train,hot cell,DJI_20231114135943_0140_T_000004,.tif,108,51,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114135943_0140_T_000005.tif,Ori,train,hot cell,DJI_20231114135943_0140_T_000005,.tif,108,51,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114135943_0140_T_000006.tif,Ori,train,hot cell,DJI_20231114135943_0140_T_000006,.tif,107,51,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114135943_0140_T_000007.tif,Ori,train,hot cell,DJI_20231114135943_0140_T_000007,.tif,106,51,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114135943_0140_T_000008.tif,Ori,train,hot cell,DJI_20231114135943_0140_T_000008,.tif,102,50,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114140237_0225_T_000002.tif,Ori,train,hot cell,DJI_20231114140237_0225_T_000002,.tif,100,52,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114140524_0307_T_000001.tif,Ori,train,hot cell,DJI_20231114140524_0307_T_000001,.tif,73,59,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114140524_0307_T_000002.tif,Ori,train,hot cell,DJI_20231114140524_0307_T_000002,.tif,72,58,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114140524_0307_T_000003.tif,Ori,train,hot cell,DJI_20231114140524_0307_T_000003,.tif,71,59,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114140735_0371_T_000002.tif,Ori,train,hot cell,DJI_20231114140735_0371_T_000002,.tif,98,53,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114140735_0371_T_000003.tif,Ori,train,hot cell,DJI_20231114140735_0371_T_000003,.tif,99,51,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114140735_0371_T_000004.tif,Ori,train,hot cell,DJI_20231114140735_0371_T_000004,.tif,98,51,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114140745_0376_T_000001.tif,Ori,train,hot cell,DJI_20231114140745_0376_T_000001,.tif,96,51,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114140745_0376_T_000002.tif,Ori,train,hot cell,DJI_20231114140745_0376_T_000002,.tif,96,51,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114141243_0002_T_000001.tif,Ori,train,hot cell,DJI_20231114141243_0002_T_000001,.tif,84,59,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114141512_0075_T_000001.tif,Ori,train,hot cell,DJI_20231114141512_0075_T_000001,.tif,80,52,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114141609_0103_T_000001.tif,Ori,train,hot cell,DJI_20231114141609_0103_T_000001,.tif,104,56,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114141803_0159_T_000002.tif,Ori,train,hot cell,DJI_20231114141803_0159_T_000002,.tif,100,52,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114141858_0186_T_000006.tif,Ori,train,hot cell,DJI_20231114141858_0186_T_000006,.tif,97,54,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114141927_0200_T_000001.tif,Ori,train,hot cell,DJI_20231114141927_0200_T_000001,.tif,85,54,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114142321_0315_T_000003.tif,Ori,train,hot cell,DJI_20231114142321_0315_T_000003,.tif,98,57,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114142321_0315_T_000004.tif,Ori,train,hot cell,DJI_20231114142321_0315_T_000004,.tif,99,56,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114142321_0315_T_000006.tif,Ori,train,hot cell,DJI_20231114142321_0315_T_000006,.tif,100,52,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114142321_0315_T_000007.tif,Ori,train,hot cell,DJI_20231114142321_0315_T_000007,.tif,99,51,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114142321_0315_T_000008.tif,Ori,train,hot cell,DJI_20231114142321_0315_T_000008,.tif,97,52,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114142329_0319_T_000001.tif,Ori,train,hot cell,DJI_20231114142329_0319_T_000001,.tif,98,56,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114142410_0339_T_000001.tif,Ori,train,hot cell,DJI_20231114142410_0339_T_000001,.tif,86,54,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114142546_0386_T_000004.tif,Ori,train,hot cell,DJI_20231114142546_0386_T_000004,.tif,96,50,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114144859_0353_T_000001.tif,Ori,train,hot cell,DJI_20231114144859_0353_T_000001,.tif,96,56,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114150609_0132_T_000001.tif,Ori,train,hot cell,DJI_20231114150609_0132_T_000001,.tif,98,52,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114150609_0132_T_000002.tif,Ori,train,hot cell,DJI_20231114150609_0132_T_000002,.tif,99,55,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114150636_0145_T_000001.tif,Ori,train,hot cell,DJI_20231114150636_0145_T_000001,.tif,94,53,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114150636_0145_T_000003.tif,Ori,train,hot cell,DJI_20231114150636_0145_T_000003,.tif,96,50,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114150636_0145_T_000004.tif,Ori,train,hot cell,DJI_20231114150636_0145_T_000004,.tif,96,49,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114150636_0145_T_000005.tif,Ori,train,hot cell,DJI_20231114150636_0145_T_000005,.tif,97,48,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114150636_0145_T_000006.tif,Ori,train,hot cell,DJI_20231114150636_0145_T_000006,.tif,96,50,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114150636_0145_T_000007.tif,Ori,train,hot cell,DJI_20231114150636_0145_T_000007,.tif,96,50,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114150840_0206_T_000001.tif,Ori,train,hot cell,DJI_20231114150840_0206_T_000001,.tif,85,61,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114150840_0206_T_000003.tif,Ori,train,hot cell,DJI_20231114150840_0206_T_000003,.tif,86,57,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114150840_0206_T_000004.tif,Ori,train,hot cell,DJI_20231114150840_0206_T_000004,.tif,85,52,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114150840_0206_T_000005.tif,Ori,train,hot cell,DJI_20231114150840_0206_T_000005,.tif,86,51,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114150840_0206_T_000006.tif,Ori,train,hot cell,DJI_20231114150840_0206_T_000006,.tif,85,54,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114150840_0206_T_000007.tif,Ori,train,hot cell,DJI_20231114150840_0206_T_000007,.tif,85,59,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114150840_0206_T_000008.tif,Ori,train,hot cell,DJI_20231114150840_0206_T_000008,.tif,84,63,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114150907_0219_T_000001.tif,Ori,train,hot cell,DJI_20231114150907_0219_T_000001,.tif,88,55,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114151425_0375_T_000001.tif,Ori,train,hot cell,DJI_20231114151425_0375_T_000001,.tif,75,50,3,False
